GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,city,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,med_hou_inc,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,median_year_built
24510270703,993947,0,39.3686909,-76.5542537,Baltimore,3313,0.28,0.72,204600,1163,894,0.055538787,0.125867794,39.4,0.517355871,0.458194989,0,0,0.022939934,0.080289768,0.056943875,0.184760344,0.255223269,0.196231053,88750,0.993947,3333.175713,218508.5659,238018.8161,27987.03682,1963.496609,30377.68553,2948.75255,3174.02072,973277.3861,993947,0.219839253,0.239468318,0.028157474,0.001975454,0.030562681,0.00296671,0.00319335,0.252938891,0.273224349,0.52616324,1942
24510270801,806701,0,39.369193,-76.591257,Baltimore,3614,0.29639012,0.70360988,151300,1109,,0.04039845,0.105976757,37.9,0.14360819,0.736303265,0,0,0,0.090481461,0.058529072,0.395071236,0.174046977,0.14632268,58995,0.806701,4479.974613,134722.8372,148281.0191,38404.71534,4990.976098,2428.063493,19702.78039,48975.17089,803331.482,806701,0.167004674,0.183811622,0.047607125,0.006186897,0.003009868,0.024423895,0.060710438,0.245222591,0.247531928,0.492754518,1955
24510270802,1099564,0,39.3614244,-76.5928428,Baltimore,5971,0.508268482,0.491731518,119100,995,912,0.227097639,0.116730866,29.9,0.03466756,0.874057947,0,0.008206331,0.120247865,0.19109027,0.150474237,0.249423225,0.146885414,0.082799282,55753,1.099564,5430.334205,164869.0188,227505.2622,54061.24289,33399.7087,30116.56153,4488.214957,2194.221102,1099866.318,1099564,0.149940357,0.206904975,0.049166072,0.030375411,0.027389549,0.004081813,0.001995537,0.233563654,0.236290061,0.469853715,1954
24510270803,2190787,2110,39.3642762,-76.580326,Baltimore,5986,0.619979043,0.380020957,142200,1168,1067,0.096224524,0.216004009,41.9,0.059305045,0.90076846,0.016753927,0.01653859,0.006515202,0.066414965,0.09878453,0.31359116,0.144088398,0.118453039,52272,2.190787,2732.351434,173954.5752,218350.3326,56221.16711,480117.4024,377844.8737,66588.95925,24297.78337,2179581.721,2190787,0.079402779,0.099667532,0.025662544,0.219152936,0.172469927,0.030394995,0.011090893,0.354613253,0.283228351,0.637841604,1957
24510270804,721489,0,39.3686599,-76.6045879,Baltimore,2865,0.616262482,0.383737518,226400,1103,937,0.092146597,0.137870855,37.8,0.47504363,0.482722513,0,0.023734729,0.079930192,0.160558464,0.099444958,0.213228492,0.260407031,0.151711378,59583,0.721489,3970.954512,285350.0749,94684.34305,63683.0778,18009.76148,2509.90833,1647.809382,629.0360317,713777.8596,721489,0.395501629,0.131234632,0.08826618,0.024961935,0.003478789,0.002283901,0.000871858,0.511013645,0.135585279,0.646598924,1955
24510270805,1248265,0,39.3596241,-76.6033509,Baltimore,5953,0.346452615,0.653547385,139400,1130,855,0.099277675,0.134721989,41.1,0.07038468,0.881740299,0,0.012766672,0.017974131,0.099545225,0.180425337,0.289503773,0.127601189,0.109078436,59763,1.248265,4769.019399,280238.2803,185688.7863,61045.33563,57848.71015,64743.16331,7905.431764,5584.935771,1248607.802,1248265,0.224502233,0.148757504,0.048904147,0.046343293,0.051866521,0.006333136,0.004474159,0.326082809,0.205098185,0.531180994,1952
24510270901,677441,0,39.34997,-76.594983,Baltimore,4652,0.479153703,0.520846297,142400,1123,1028,0.147678418,0.139079966,33.8,0.042562339,0.889509888,0,0,0.035253654,0.169281768,0.118276187,0.409562756,0.063856559,0.072349796,47260,0.677441,6867.018678,87997.23014,108881.6941,24360.14134,43215.6328,7837.61747,3090.616934,5835.926604,677635.1744,677441,0.129896523,0.160724984,0.03595906,0.063792467,0.011569447,0.004562194,0.008614664,0.234210243,0.180909095,0.415119338,1955
24510270902,1132898,0,39.3509521,-76.5843196,Baltimore,4927,0.196503497,0.803496503,162600,1407,,0.079155673,0.186523239,30.1,0.063121575,0.873959813,0,0.006697788,0.013801502,0.091266498,0.134060795,0.327357755,0.145362432,0.163678878,58269,1.132898,4349.023478,74635.47592,122790.6395,38873.1796,142864.4498,35101.30183,109980.7533,28673.75398,1133218.71,1132898,0.065880137,0.108386315,0.034313045,0.126105307,0.030983638,0.097079131,0.025310093,0.32337762,0.164680046,0.488057666,1954
24510270903,1089334,0,39.3426876,-76.5900973,Baltimore,5261,0.435856574,0.564143426,161300,1054,1033,0.03858582,0.079262498,22.8,0.202813153,0.736932142,0,0.028701768,0.098840525,0.160903317,0.049728374,0.369410781,0.172586711,0.193480986,52083,1.089334,4829.556408,175545.4829,114975.6268,60309.51158,53664.4903,3096.852731,36304.81067,75761.0373,1089645.366,1089334,0.161149365,0.105546716,0.055363655,0.049263578,0.002842886,0.033327529,0.069548033,0.299104127,0.177937636,0.477041763,1947
24510271001,505077,0,39.3430254,-76.6050586,Baltimore,2394,0.65376569,0.34623431,107300,1019,825,0.139515455,0.170843776,39.7,0.034670008,0.88512949,0.00307377,0.011695906,0.059314954,0.229377104,0.168518519,0.417901235,0.07037037,0.083950617,35822,0.505077,4739.871346,123463.3261,70409.16444,25549.61964,1118.546103,763.8851438,4284.772077,1616.630396,505224.8057,505077,0.244444562,0.139402833,0.050585593,0.002214605,0.001512413,0.008483404,0.00320076,0.305728164,0.144116006,0.44984417,1946
24510271002,955654,0,39.3504128,-76.604392,Baltimore,3904,0.466712423,0.533287577,120500,1084,842,0.160860656,0.187243852,36.5,0.056864754,0.934682377,0,0,0.039446721,0.292620211,0.148902821,0.255485893,0.13362069,0.09992163,40281,0.955654,4085.160529,247896.3187,182278.5848,40828.88146,217.4734236,3230.142894,6096.271132,3778.113563,955926.4103,955654,0.259399656,0.190737008,0.042723498,0.000227565,0.003380034,0.006379161,0.003953432,0.30872988,0.198070475,0.506800354,1946
24510271101,1011783,0,39.3498089,-76.616306,Baltimore,2001,0.548926014,0.451073986,244600,992,326,0.15892054,0.107946027,34.5,0.462768616,0.27836082,0,0.12043978,0.086456772,0.271979434,0.116153846,0.139230769,0.229230769,0.319230769,55859,1.011783,1977.696799,181877.1554,54944.38765,33154.95366,0,0,248315.676,136703.4823,1012068.427,1011783,0.179759054,0.054304518,0.032768838,0,0,0.245423847,0.135111464,0.45795174,0.189415981,0.647367721,1963
24510271102,1227625,29218,39.3451675,-76.620233,Baltimore,5155,0.122352941,0.877647059,729200,,,0.024248303,0.051988361,20.4,0.619010669,0.222890398,0.006686833,0.080310378,0.055092144,0.006944444,0.015670911,0.080313418,0.220372184,0.60920666,199531,1.227625,4199.165054,532738.1761,90858.68153,112471.9543,34519.81375,3043.068981,74511.53945,32467.45703,1257205.047,1227625,0.433958396,0.074011756,0.091617517,0.028119184,0.002478826,0.060695684,0.026447374,0.614390782,0.102937955,0.717328737,1939
24510271200,3599462,933,39.3637054,-76.6203629,Baltimore,6281,0.183486239,0.816513761,496000,1514,971,0.156185321,0.157299793,41.3,0.765801624,0.123228785,0,0.043782837,0.019423659,0.042654809,0.038398502,0.116132053,0.243034418,0.505736362,195353,3.599462,1744.983,1528467.917,311336.2004,335941.8762,0,0,61316.59281,45320.21432,3590640.266,3599462,0.424637881,0.086495204,0.093331136,0,0,0.017034933,0.01259083,0.535003949,0.099086034,0.634089984,1939
24510271300,2861713,3175,39.362828,-76.6395253,Baltimore,2792,0.33963964,0.66036036,593800,1426,1283,0.192335244,0.16260745,34.3,0.667621777,0.116404011,0,0.052292264,0.15508596,0.009191176,0.008130081,0.044134727,0.323461092,0.539488966,155605,2.861713,975.639416,1283928.796,93762.22455,210631.9747,4948.884467,0,362551.5814,142750.6465,2855182.242,2861713,0.448657429,0.03276437,0.073603459,0.001729343,0,0.126690406,0.049882936,0.650680637,0.082647306,0.733327943,1939
24510271400,1717441,0,39.3468547,-76.6336391,Baltimore,4009,0.372901679,0.627098321,529800,1396,1208,0.182090297,0.181092542,40.6,0.782738838,0.043901222,0.001408781,0.065851833,0.134946371,0.035173299,0.014503817,0.05610687,0.24351145,0.58740458,151146,1.717441,2334.286884,784665.1581,61506.00514,274690.7593,53661.3724,2420.268746,9631.188609,1433.453857,1717935.617,1717441,0.456880416,0.035812587,0.15994189,0.031244958,0.00140923,0.005607872,0.000834645,0.653675136,0.038056462,0.691731597,1939
24510271501,3628340,18282,39.3642233,-76.661476,Baltimore,4259,0.398342272,0.601657728,417000,1306,1164,0.132660249,0.16060108,40.2,0.750176098,0.194411834,0,0.01667058,0.051890115,0.056586053,0.029218647,0.071569271,0.205187131,0.568286277,109688,3.62834,1173.815023,1467593.287,193945.7612,352118.3134,282430.9424,61364.92023,188202.592,39821.02076,3622456.624,3628340,0.40448064,0.053453028,0.09704667,0.077840264,0.016912671,0.051870164,0.010974997,0.631237738,0.081340696,0.712578434,1958
24510271503,742763,1671,39.3534054,-76.6448877,Baltimore,844,0.207165109,0.792834891,157600,1153,1144,0.058056872,0.555687204,68.4,0.670616114,0.197867299,0,0.097156398,0.011848341,0.042654028,0.013977128,0.081321474,0.277001271,0.498094028,62500,0.742763,1136.29785,95866.0266,9610.922268,101768.988,0,0,29618.47724,11597.80312,744642.9412,742763,0.129066777,0.01293942,0.137014079,0,0,0.039876081,0.015614406,0.305956936,0.028553826,0.334510762,1972
24510271600,850296,0,39.3432051,-76.6655877,Baltimore,4035,0.631220177,0.368779823,121400,1036,,0.145229244,0.228004957,34.8,0.046592317,0.908550186,0.001331262,0.018587361,0.006195787,0.314922726,0.248754448,0.407829181,0.101067616,0.052669039,34832,0.850296,4745.406306,190582.3281,131143.4897,37897.27735,22275.82616,2288.537533,2535.630993,3130.37014,850545.386,850296,0.224136451,0.154232749,0.044569511,0.026197731,0.00269146,0.002982057,0.003681506,0.297885751,0.160605715,0.458491466,1950
24510271700,1734101,0,39.351553,-76.6693332,Baltimore,4507,0.53561864,0.46438136,117200,1041,751,0.115154205,0.280674506,50.9,0.05924118,0.914799201,0.000922084,0.007543821,0.004881296,0.207257672,0.217429321,0.302535704,0.066744389,0.068493151,36484,1.734101,2599.041232,236222.127,126210.9742,66703.54202,1649.368331,3813.189922,98100.78038,177095.8579,1734593.615,1734101,0.136221666,0.07278179,0.038465777,0.000951137,0.002198943,0.056571549,0.102125457,0.232210129,0.17710619,0.40931632,1948
24510271801,557962,0,39.3477502,-76.6834693,Baltimore,2169,0.583935743,0.416064257,77100,503,483,0.053480867,0.305670816,55.2,0.014292301,0.938220378,0.014323607,0.003688336,0.015214385,0.283540802,0.256612268,0.284186832,0.051209904,0.051772651,25278,0.557962,3887.361505,75301.14726,53956.79329,12798.19406,0,0,7729.270496,5761.097038,558119.3611,557962,0.134957483,0.096703348,0.022937394,0,0,0.013852683,0.01032525,0.17174756,0.107028598,0.278776157,1948
24510271802,530270,0,39.3446843,-76.677069,Baltimore,1885,0.546568627,0.453431373,71300,918,,0.103448276,0.219628647,49.7,0.009549072,0.980901857,0,0,0.006896552,0.190981432,0.276923077,0.382517483,0.153146853,0.021678322,40256,0.53027,3554.792841,77194.49115,60263.52257,20421.456,7533.622362,18531.23001,1228.452027,643.0665751,530422.3362,530270,0.145575822,0.113646864,0.03851143,0.014207144,0.034946782,0.002316654,0.001212715,0.20061105,0.149806361,0.350417411,1944
24510271900,1398986,0,39.3556338,-76.6821514,Baltimore,3681,0.325085911,0.674914089,198800,840,743,0.100787829,0.226568867,44.5,0.205378973,0.734311328,0,0.05732138,0,0.098895028,0.13862069,0.224827586,0.275172414,0.101724138,54866,1.398986,2631.191449,399031.7738,177491.8311,75209.94873,22777.80783,22421.58792,27027.50355,45388.80808,1399383.722,1398986,0.285229283,0.126871771,0.05376033,0.016281655,0.016027028,0.019319352,0.032444076,0.374590621,0.175342875,0.549933495,1952
24510272003,1934714,0,39.3633286,-76.6854724,Baltimore,5862,0.430086789,0.569913211,320800,1291,,0.207608325,0.157284203,30.6,0.613954282,0.301262368,0.003629764,0.022517912,0.030194473,0.075526631,0.103346165,0.209949659,0.201954397,0.205507847,57543,1.934714,3029.905195,716718.3541,309998.6219,98677.59161,56386.41573,4716.601026,0,0.779474637,1927439.425,1934714,0.370451836,0.160229689,0.05100371,0.029144574,0.00243788,0,4.03E-07,0.45060012,0.162667972,0.613268092,1967
24510272004,708925,0,39.368612,-76.6890444,Baltimore,3857,0.716540035,0.283459965,210700,1294,1098,0.147523982,0.26186155,36.7,0.750324086,0.175784288,0,0.024889811,0.053927923,0.114856106,0.042064334,0.161541181,0.242488512,0.2873807,66148,0.708925,5440.631943,237305.5968,112562.3733,43408.94251,0,0,0.779474637,0,701709.4984,708925,0.33474006,0.158778959,0.061232066,0,0,1.10E-06,0,0.395973225,0.158778959,0.554752184,1980
24510272005,927829,0,39.3686872,-76.7010065,Baltimore,3208,0.497754491,0.502245509,357200,1298,1082,0.110972569,0.218204489,37,0.847256858,0.1340399,0.002425713,0.002805486,0.01340399,0.062578223,0.053554041,0.129990263,0.252190847,0.343719572,72500,0.927829,3457.533662,251048.5141,209207.8745,22609.44131,5955.965698,682.8197816,0,1.558949273,915253.8796,927829,0.270576274,0.225481069,0.024368112,0.006419249,0.000735933,0,1.68E-06,0.301363636,0.226218682,0.527582318,1958
24510272006,736776,0,39.3566463,-76.6965328,Baltimore,3298,0.646958499,0.353041501,150500,902,810,0.167374166,0.258641601,43.1,0.462704669,0.476046089,0,0.014251061,0.046998181,0.128345499,0.164452588,0.274393037,0.143380669,0.154374714,34019,0.736776,4476.258727,164606.3358,131264.3083,31034.00318,0,0,1481.001809,817.6688937,736981.3011,736776,0.223414356,0.178160402,0.042121355,0,0,0.002010111,0.001109793,0.267545822,0.179270195,0.446816017,1960
24510272007,802298,0,39.3636968,-76.7064881,Baltimore,4093,0.695627484,0.304372516,158200,1179,1016,0.18739311,0.158563401,34.9,0.478866357,0.457121915,0,0.019301246,0.076227706,0.264921722,0.060031596,0.272116904,0.163112164,0.180094787,41728,0.802298,5101.595666,102314.6203,143992.3496,23660.95259,0,0,540.1759231,1298.604744,794573.5105,802298,0.127526954,0.179474895,0.029491476,0,0,0.000673286,0.001618606,0.157691717,0.181093502,0.338785218,1960
24510280101,1408316,0,39.3516279,-76.6998407,Baltimore,3356,0.511020408,0.488979592,138900,1361,955,0.162991657,0.098331347,32,0.01340882,0.929380215,0.000514492,0,0.048271752,0.307968844,0.13358962,0.348870735,0.073522345,0.051898126,47610,1.408316,2382.987909,90600.67543,90376.96621,21628.08274,0,0,84387.4831,63761.02527,1403946.471,1408316,0.064332632,0.064173784,0.015357408,0,0,0.059920844,0.045274658,0.139610884,0.109448442,0.249059325,1953
24510280102,3498689,0,39.3411885,-76.7000831,Baltimore,5831,0.438434477,0.561565523,166400,916,833,0.055393586,0.183330475,50,0.029840508,0.948550849,0,0,0.019207683,0.24658021,0.136487716,0.296860783,0.112147407,0.133303003,43618,3.498689,1666.62427,464643.2719,381981.5456,103108.1254,174656.1023,12981.3706,324061.1238,261005.5231,3498428.923,3498689,0.132804965,0.10917848,0.029470503,0.049920442,0.003710353,0.092623587,0.07460095,0.304819498,0.187489782,0.49230928,1955
24510280200,2413240,0,39.3274111,-76.7016139,Baltimore,5722,0.288135593,0.711864407,209800,1089,861,0.070954212,0.269136666,45.1,0.038972387,0.900034953,0,0.001922405,0.007864383,0.108858058,0.107793154,0.302015052,0.165816946,0.103908716,56458,2.41324,2371.086175,396150.8356,357201.2675,91219.57829,349636.4661,365344.439,1151.284038,3832.676788,2386481.461,2413240,0.164157247,0.148017299,0.03779963,0.144882592,0.151391672,0.00047707,0.001588187,0.347316539,0.300997159,0.648313697,1943
24510280301,3160921,20250,39.3106632,-76.7022121,Baltimore,3986,0.852504128,0.147495872,274400,1079,547,0.163823382,0.141746111,28.9,0.127696939,0.848720522,0,0.004014049,0.005770196,0.191969887,0.102824041,0.25923244,0.1564084,0.163649529,47366,3.160921,1261.024872,421942.8718,135905.3002,81954.74276,1458045.502,153737.3415,189521.4631,54395.63751,3179078.176,3160921,0.13348732,0.042995475,0.025927488,0.461272364,0.048636882,0.059957672,0.017208794,0.680644844,0.108841151,0.789485994,1965
24510280302,1006761,0,39.3179241,-76.6935132,Baltimore,3980,0.635220126,0.364779874,186500,1024,948,0.266080402,0.070351759,30.5,0.025125628,0.905778894,0.002717391,0.003768844,0,0.115326633,0.06233988,0.321520068,0.090520922,0.213065756,56004,1.006761,3953.271928,240073.5112,103891.4975,52199.07798,134380.6479,1282.235777,16640.22454,159.7923005,1007070.14,1006761,0.238461275,0.103193804,0.05184853,0.133478202,0.001273625,0.016528476,0.000158719,0.440316482,0.104626148,0.54494263,1960
24510280401,1645634,0,39.2970477,-76.7022192,Baltimore,3312,0.374261326,0.625738674,184500,877,820,0.129528986,0.199879227,45.5,0.160628019,0.785628019,0,0.005736715,0.014492754,0.125037844,0.095912586,0.379198705,0.15256981,0.093484419,47192,1.645634,2012.598184,257582.85,161803.345,71350.7698,361353.5288,5724.461731,71629.82172,3888.019487,1641582.019,1645634,0.156524993,0.098322801,0.043357618,0.219583169,0.003478575,0.043527189,0.002362627,0.462992968,0.104164004,0.567156972,1955
24510280402,561712,0,39.2992263,-76.6903724,Baltimore,1283,0.207191781,0.792808219,129200,1208,,0.155884645,0.229150429,42.2,0.000779423,0.985190959,0,0,0.013250195,0.194835681,0.0893796,0.319663512,0.222923239,0.063091483,41179,0.561712,2284.088643,39785.9444,55090.92888,16888.09747,226664.9885,13025.02118,2530.17467,603.3133687,561893.2509,561712,0.070829792,0.098076824,0.030065403,0.403525274,0.023188077,0.004504398,0.001074062,0.508924867,0.122338963,0.63126383,1954
24510280403,1831350,0,39.2859905,-76.7033384,Baltimore,4739,0.561484919,0.438515081,210400,1140,1077,0.192234649,0.112893015,35.3,0.2380249,0.731588943,0,0.007807554,0.0042203,0.096416938,0.048907388,0.260839403,0.097814776,0.17169615,57582,1.83135,2587.708521,493147.8799,219080.7003,96288.50185,75552.13809,1056.188132,10359.21792,41348.01157,1829096.74,1831350,0.269281066,0.11962798,0.052577881,0.041254887,0.000576727,0.005656602,0.022577886,0.368770436,0.142782592,0.511553028,1956
24510280404,848958,0,39.2878046,-76.6917566,Baltimore,2615,0.537147737,0.462852263,168200,673,673,0.099426386,0.18585086,37.2,0.066156788,0.879541109,0.005612066,0,0.032887189,0.228251864,0.200854701,0.364850427,0.096688034,0.066239316,40946,0.848958,3080.246608,98464.79503,114108.0715,30433.80771,60812.27272,5142.973652,15606.64117,8773.766509,849236.3505,848958,0.115983117,0.13440956,0.035848426,0.071631662,0.006057984,0.01838329,0.010334747,0.241846495,0.150802291,0.392648786,1973
24510280500,923979,0,39.2951239,-76.6029382,Baltimore,2851,0.951169888,0.048830112,132900,278,258,0.058225184,0.135040337,34.3,0.063135742,0.91231147,0.006375518,0.006313574,0.012276394,0.531233867,0.36888454,0.385029354,0.034246575,0.021037182,14304,0.923979,3085.567962,30076.02885,28265.30927,19337.98626,979.7996181,207.3402533,30745.59756,30546.05206,924276.5458,923979,0.032550555,0.030590857,0.020929032,0.001060413,0.000224399,0.033275212,0.033059249,0.087815213,0.063874505,0.151689718,1958
24510280600,576317,0,39.2916116,-76.6329627,Baltimore,3137,0.870139969,0.129860031,146300,402,252,0.150462225,0.138029965,34.3,0.028689831,0.948995856,0,0,0,0.549819138,0.328733366,0.398225727,0.043863972,0.05174963,15218,0.576317,5443.184914,44610.8924,50429.67056,39550.54306,0,0,4361.160591,4763.369504,576505.2736,576317,0.077406865,0.087503354,0.068626369,0,0,0.007567295,0.00826519,0.153600529,0.095768544,0.249369073,1980
25025000101,249924,0,42.3608778,-71.133051,Boston,2031,0.767575323,0.232424677,693200,2064,1688,0.02314131,0.07483998,27.9,0.767109798,0.038404727,0,0.166912851,0.071885771,0.114357683,0.020533881,0.126625599,0.312799452,0.459958932,118031,0.249924,8126.470447,66812.99074,19488.70908,9189.166404,172.4928847,6.720502002,3950.908455,1185.795242,250184.135,249924,0.267333232,0.077978542,0.036767843,0.000690181,2.69E-05,0.01580844,0.004744623,0.320599696,0.082750055,0.403349752,1939
25025000102,1067435,0,42.3590809,-71.1439885,Boston,3786,0.839352428,0.160647572,581100,1868,1040,0.049392499,0.081616482,32.1,0.620972002,0.153724247,0,0.170628632,0.095615425,0.236661384,0.114478114,0.2003367,0.462289562,0.062289562,102768,1.067435,3546.820181,47436.29002,20058.45831,8178.850936,22887.04293,29827.82805,56847.97971,37466.05194,1068541.147,1067435,0.044439512,0.018791269,0.007662154,0.021441158,0.027943461,0.05325662,0.035099141,0.126799443,0.081833871,0.208633314,1979
25025000201,599227,0,42.3540651,-71.1611678,Boston,4421,0.740932642,0.259067358,628100,2296,1686,0.117168062,0.085274825,29.8,0.720877629,0.01854784,0,0.067631758,0.102917892,0.152469415,0.094322344,0.076007326,0.390720391,0.297619048,108098,0.599227,7377.838449,153297.6376,44518.84543,19369.98021,10619.13989,6475.57704,33056.6559,6562.943566,599842.7103,599227,0.255825651,0.074293791,0.032324946,0.017721398,0.010806551,0.055165498,0.01095235,0.361037493,0.096052691,0.457090184,1939
25025000202,601636,0,42.3526051,-71.1543443,Boston,4187,0.718648473,0.281351527,623400,1882,,0.118939575,0.101743492,28,0.669214235,0.059947456,0,0.134941486,0.240983998,0.169094817,0.155343511,0.143129771,0.304580153,0.215267176,81371,0.601636,6959.357485,203131.6533,47424.34246,18892.07785,8577.600722,14418.46368,5505.584585,1609.933591,602255.4936,601636,0.337632145,0.07882564,0.031401176,0.014257127,0.023965427,0.009151023,0.002675926,0.39244147,0.105466993,0.497908463,1939
25025000301,571431,0,42.3541444,-71.16882,Boston,2896,0.641860465,0.358139535,736100,2304,1875,0.063535912,0.099447514,29,0.714088398,0.09288674,0,0.07320442,0.124654696,0.039222742,0.074453234,0.182875756,0.449976733,0.198697068,121585,0.571431,5067.978461,189838.5004,57044.36772,23381.37319,7136.426404,850.5168645,38332.9967,5577.269939,571775.7101,571431,0.332215964,0.099827219,0.040917229,0.012488693,0.001488398,0.067082459,0.009760181,0.452704345,0.111075798,0.563780144,1961
25025000302,589979,46101,42.3472585,-71.1676864,Boston,3446,0.577475435,0.422524565,489600,2276,1819,0.097504353,0.118107951,32.3,0.645385955,0.073708648,0,0.203714452,0.089088799,0.047301219,0.071586716,0.078228782,0.401476015,0.303321033,103696,0.589979,5840.885862,174580.7207,65193.34975,19949.43683,22735.45827,5292.768688,77453.78557,16558.57021,587739.7555,589979,0.295910059,0.110501136,0.033813808,0.038536047,0.008971114,0.131282275,0.028066372,0.499542189,0.147538622,0.647080811,1952
25025000401,431042,0,42.3438495,-71.1492929,Boston,5537,0.871829557,0.128170443,767900,1533,,0.039190898,0.22358678,30.1,0.709409427,0.034134008,0,0.174101499,0.135271808,0.236317506,0.060983466,0.100064419,0.411853124,0.282155894,66457,0.431042,12845.61597,123764.0181,29941.32986,17913.12473,4669.255447,606.3386251,3779.909015,1025.249917,431481.2291,431042,0.287127514,0.069462674,0.041557725,0.010832484,0.001406681,0.008769236,0.002378538,0.348286959,0.073247893,0.421534852,1963
25025000402,806770,0,42.3441742,-71.1588288,Boston,4098,0.71192053,0.28807947,759400,1969,1749,0.077110786,0.122742801,29.2,0.728648121,0.016837482,0,0.09760859,0.122010737,0.120478922,0.031560892,0.080617496,0.481303602,0.314922813,98715,0.80677,5079.514608,164998.7783,38846.74174,29246.13127,12441.14265,21143.44602,156121.7418,76043.22688,807589.9657,806770,0.204517741,0.04815095,0.036250891,0.015420929,0.026207526,0.19351456,0.094256389,0.449704121,0.168614865,0.618318986,1939
25025000502,847704,334529,42.3315048,-71.1574973,Boston,5525,0.867588933,0.132411067,513500,1768,1693,0.007239819,0.067692308,22.6,0.781357466,0.018099548,0,0.154570136,0.083438914,0.22039031,0.050870147,0.057117358,0.404283802,0.423917894,70000,0.847704,6517.605202,42595.28841,7365.670194,28136.50172,167579.451,93688.27824,57175.79087,61217.79946,834054.7301,847704,0.050247832,0.008688965,0.033191423,0.197686281,0.110520038,0.067447825,0.072216009,0.348573361,0.191425011,0.539998372,1959
25025000503,139947,0,42.3396411,-71.1500865,Boston,2121,0.836402266,0.163597734,398300,1832,1788,0.026874116,0.075907591,30.8,0.788778878,0.02640264,0,0.137199434,0.060348892,0.132195122,0.00929692,0.05636258,0.411969785,0.358512493,77857,0.139947,15155.73753,30155.63921,4947.036196,8860.608528,1781.679753,1842.164271,1418.025922,146.3575992,140088.3457,139947,0.215478997,0.035349355,0.06331403,0.012731104,0.013163299,0.010132592,0.001045807,0.301656723,0.049558462,0.351215185,1944
25025000505,144386,0,42.3431835,-71.1411123,Boston,2332,0.844613918,0.155386082,466900,1568,330,0,0.129931389,32,0.583190395,0.124356775,0,0.246140652,0.068181818,0.214128035,0.162726773,0.085211655,0.379879054,0.266080264,56094,0.144386,16151.15039,22136.58687,6645.829758,7276.063501,4197.326861,1973.587421,1342.606956,451.767079,143709.1987,144386,0.153315327,0.046028214,0.050393137,0.029070179,0.013668828,0.009298734,0.003128884,0.242077377,0.062825927,0.304903304,1972
25025000506,188906,0,42.3401535,-71.1459005,Boston,2761,0.83237731,0.16762269,463800,1927,1590,0.014849692,0.134371604,29.2,0.768199928,0,0,0.183266932,0.109380659,0.253169142,0.019028543,0.061592389,0.442163245,0.388082123,71458,0.188906,14615.73481,64360.00751,8153.462373,13880.0768,2150.560641,419.6580139,402.4833977,70.93863224,188071.2951,188906,0.340698588,0.043161479,0.073476103,0.01138429,0.002221518,0.002130601,0.000375523,0.427689583,0.04575852,0.473448103,1952
25025000601,495266,0,42.350982,-71.1456705,Boston,3981,0.752918288,0.247081712,509700,2052,1753,0.042702838,0.117056016,29.5,0.731223311,0.026375283,0.002779708,0.203717659,0.05551369,0.105517417,0.110077022,0.101732991,0.466944801,0.199293967,111094,0.495266,8038.104776,90450.48972,24652.29479,14352.75211,2712.842641,1580.064693,32129.22663,15838.72977,495776.0461,495266,0.182630121,0.049775867,0.028979886,0.005477547,0.003190335,0.064872668,0.031980249,0.281960222,0.084946452,0.366906673,1954
25025000603,312487,0,42.3476014,-71.1449263,Boston,1439,0.951501155,0.048498845,,1507,1640,0.047255038,0.111188325,32.8,0.293954135,0.091730368,0.018158784,0.398888117,0.124391939,0.414871438,0.089478859,0.179941003,0.211406096,0.294001967,25039,0.312487,4604.991568,35874.78641,23285.04599,5651.942184,12117.06511,6763.811904,31572.91841,17149.22766,312806.9496,312487,0.114804092,0.074515247,0.018086967,0.038776221,0.021645099,0.101037542,0.054879812,0.272704823,0.151040157,0.42374498,1975
25025000604,287064,0,42.351044,-71.1397725,Boston,2368,0.890951276,0.109048724,,1697,1666,0.047719595,0.105152027,28.4,0.663851351,0.012668919,0,0.244510135,0.162584459,0.287162162,0.030491599,0.160547604,0.411947729,0.309894213,52225,0.287064,8249.031575,59322.61789,11910.96971,13687.42241,29864.41745,10718.45397,19349.81871,5415.977891,287359.3256,287064,0.206652934,0.041492384,0.047680735,0.104034004,0.037338203,0.06740594,0.018866796,0.425773613,0.097697383,0.523470996,1943
25025000701,230440,0,42.346958,-71.1379847,Boston,4585,0.895399306,0.104600694,467200,1800,1710,0.005670665,0.064558342,26.8,0.702726281,0.0782988,0.017717561,0.176881134,0.079825518,0.165567282,0.024986566,0.096184847,0.44250403,0.359752821,80208,0.23044,19896.71932,41776.88061,8075.056517,14629.03941,3592.481681,1506.885893,513.7450419,70.93863224,230673.0663,230440,0.181291792,0.035041905,0.063483073,0.015589662,0.006539168,0.002229409,0.00030784,0.262593937,0.041888913,0.304482849,1953
