Geography,city,pop_o16,med_hou_inc_1999,total_pop,Shape_Length,Shape_Area,asian,black,hispanic,white,pop,pop_dens_area,rent_t,rent_occ
36047086200,NYC,2520,30291,3422,,137720.7744,0,0.938340152,0,0,3422,0.024847377,851,0.737435009
36081067900,NYC,3630,35430,4253,,246586.6087,0.086527157,0,0.217023278,0.728897249,4253,0.01724749,1213,0.738283628
36047013100,NYC,3333,51131,4105,,155998.3857,0,0.238489647,0.332764921,0.511571255,4105,0.026314375,1341,0.738842975
36047048600,NYC,2589,30329,3657,,175747.6693,0.319934372,0,0.319387476,0.338255401,3657,0.020808242,716,0.738906089
36047020300,NYC,902,38942,1114,,140237.4919,0,0.611310592,0,0,1114,0.007943667,351,0.738947368
36047040300,NYC,2197,26341,2977,,200959.8247,0,0.760161236,0.273093719,0,2977,0.014813906,737,0.739217653
36047058000,NYC,2640,29471,3154,,153428.1657,0.31769182,0,0,0.56626506,3154,0.020556851,924,0.739791833
36047014700,NYC,1762,34878,2210,,129561.4725,0,0,0.573303167,0.52081448,2210,0.01705754,603,0.740786241
36061007700,NYC,5807,68133,6146,,169354.4724,0,0,0,0.886104784,6146,0.036290745,3059,0.741755577
36081068300,NYC,3414,40205,4175,,226278.1263,0.369820359,0,0.451497006,0.303473054,4175,0.018450745,1118,0.742363878
36047003600,NYC,3353,42476,3940,,126619.041,0.111928934,0,0.112944162,0.804314721,3940,0.031116963,1382,0.742611499
36061000202,NYC,5649,22750,6837,,447441.3719,0.177563259,0.154599971,0.399297938,0.477841158,6837,0.015280214,2309,0.742682535
36047080600,NYC,2001,34831,2741,,166053.3222,0,0.909886903,0,0,2741,0.016506746,699,0.74282678
36047013900,NYC,3067,42361,3773,,149842.7251,0,0.131460376,0.277232971,0.583090379,3773,0.025179734,1142,0.743005856
36047026700,NYC,3246,32971,4117,,161428.0657,0,0.882195774,0,0,4117,0.02550362,1259,0.743211334
36047112200,NYC,1885,26778,2887,,163040.572,0,0.738829234,0.260824385,0,2887,0.017707249,690,0.743534483
36061016900,NYC,7730,75000,8641,,173600.3198,0,0,0.15090846,0.817960884,8641,0.049775254,3577,0.743968386
36047012901,NYC,1918,48024,2276,,133177.7862,0,0.218365554,0.300966608,0.462214411,2276,0.017089937,737,0.744444444
36061013800,NYC,11677,70730,12612,,180253.613,0.064620996,0,0.046067238,0.887329527,12612,0.069968084,5816,0.744781662
36047118800,NYC,3089,21683,4376,,179090.0532,0.219378428,0.180073126,0.465722121,0.207952468,4376,0.024434635,882,0.744932432
36047035600,NYC,7378,30493,8164,,238191.7308,0,0,0,0.958721215,8164,0.034274909,3211,0.745357474
36047116800,NYC,1386,30264,2026,,145584.9347,0,0.234452122,0.586377098,0,2026,0.013916275,440,0.745762712
36061005502,NYC,2011,83497,2174,,114834.1624,0,0,0,0.786568537,2174,0.018931649,915,0.746329527
36061010000,NYC,1728,73906,1826,,169732.1206,0,0,0,0.896495071,1826,0.010758129,930,0.746388443
36047043800,NYC,2069,33382,2719,,155348.484,0,0,0,0.876425156,2719,0.017502585,728,0.746666667
36005037600,NYC,1659,30132,2333,,118276.6688,0,0.567081012,0.282040291,0.200600086,2333,0.019724938,578,0.746770026
36005006400,NYC,2777,35279,3833,,162604.949,0,0.411687973,0.581528829,0.213931646,3833,0.023572468,929,0.747385358
36047114800,NYC,1615,21081,2235,,196426.6706,0,0.301565996,0.579418345,0,2235,0.011378292,515,0.747460087
36047022400,NYC,3326,34188,4943,,177610.0771,0.144851305,0,0.203924742,0.6366579,4943,0.027830628,1028,0.747636364
36047091400,NYC,1157,20677,1699,,127702.1095,0,0.834608593,0,0,1699,0.0133044,356,0.74789916
36047021000,NYC,2655,33333,3340,,143806.9238,0.265568862,0,0,0.655988024,3340,0.023225585,998,0.748125937
36005038600,NYC,5264,35696,7123,,404423.2974,0,0.881510599,0.10824091,0,7123,0.017612734,1955,0.748468606
36047078200,NYC,3064,30678,4237,,172802.0022,0,0.943356148,0,0,4237,0.024519392,1079,0.748785566
36081013800,NYC,2897,45863,3606,,168079.8204,0.18025513,0,0.268718802,0.597615086,3606,0.021454092,1038,0.748917749
36047028800,NYC,2795,32171,3502,,157655.102,0.267846945,0,0.12307253,0.656196459,3502,0.022213046,891,0.749369218
36047005601,NYC,2293,43922,2549,,109479.7054,0,0,0,0.890545312,2549,0.023282854,1083,0.75
36047025800,NYC,3536,31541,4329,,168291.4776,0.22014322,0,0.093786094,0.70986371,4329,0.025723228,1209,0.750465549
36005007800,NYC,4472,34353,6171,,271370.9636,0,0.213093502,0.638470264,0.324096581,6171,0.02274009,1561,0.750841751
36047036502,NYC,652,26771,916,,113996.061,0,0.563318777,0.493449782,0,916,0.008035365,220,0.750853242
36061004700,NYC,2197,57167,2433,,160672.0286,0,0,0,0.836415947,2433,0.015142648,1052,0.75089222
36047092200,NYC,2130,30703,2709,,152761.1737,0,0.920265781,0,0,2709,0.017733564,875,0.751072961
36047012200,NYC,3811,31688,5131,,193340.4243,0.246735529,0,0.467939973,0.34262327,5131,0.026538682,1078,0.751219512
36081039900,NYC,2732,32340,3544,,137562.4467,0.136568849,0,0.777370203,0.455981941,3544,0.025762845,728,0.75128999
36005028700,NYC,2385,38446,3070,,158414.979,0,0,0.489250814,0.462540717,3070,0.019379481,916,0.751435603
36081077901,NYC,7351,39070,9772,,705119.9009,0.123209169,0.116659844,0.148792468,0.568256242,9772,0.013858636,2684,0.752242152
36047019000,NYC,3596,30786,4595,,209886.2352,0.30359086,0,0.143416757,0.527747552,4595,0.021892813,1255,0.75284943
36047022900,NYC,2455,31202,3226,,176438.3035,0,0.832920025,0,0,3226,0.018284012,900,0.753138075
36061005501,NYC,4450,77877,4907,,121626.4155,0.10923171,0,0,0.786223762,4907,0.040344854,1870,0.754032258
36047006300,NYC,1523,60274,1752,,115392.4563,0,0,0,0.813356164,1752,0.015182968,687,0.754116356
36047010800,NYC,3609,28844,4803,,151009.048,0.524880283,0,0.260045805,0.277326671,4803,0.031806041,1080,0.754189944
36085000900,NYC,1634,35703,2201,,227460.341,0,0.461154021,0.210358928,0.38891413,2201,0.009676412,626,0.754216867
36047019100,NYC,2176,38099,2741,,247731.141,0,0.355344765,0.40240788,0.377234586,2741,0.011064414,737,0.754350051
36047011800,NYC,1558,24655,1923,,220708.9415,0.557982319,0,0,0.29225169,1923,0.008712832,465,0.75487013
36047027500,NYC,3098,30241,4171,,164639.0479,0,0.927595301,0,0,4171,0.025334209,1132,0.755170113
36047020700,NYC,3933,50137,4646,,138319.8688,0,0.516788635,0.153034869,0.31941455,4646,0.033588812,1583,0.755969436
36047115000,NYC,1226,22212,1846,,156191.4164,0,0.495124594,0.484290358,0,1846,0.011818831,413,0.756410256
36047116600,NYC,1715,25833,2610,,155727.6816,0,0.474712644,0.491187739,0,2610,0.016760026,538,0.756680731
36005029500,NYC,3418,49352,4081,,231980.555,0,0,0.168341093,0.786816957,4081,0.017591992,1507,0.756906077
36081047100,NYC,3227,28393,4001,,158638.6878,0.466383404,0,0.379905024,0.286178455,4001,0.025220834,924,0.757377049
36061013700,NYC,6418,80934,6797,,217989.1743,0.118875975,0,0,0.837722525,6797,0.031180447,3307,0.757964703
36047013800,NYC,2785,40117,3326,,162670.6533,0.122970535,0,0.112146723,0.77269994,3326,0.02044622,1060,0.758226037
36047005400,NYC,2916,45267,3253,,131806.5166,0,0,0,0.842606824,3253,0.024680115,1321,0.758323766
36081069300,NYC,2370,38353,2835,,136352.6446,0.269488536,0,0.185537919,0.604585538,2835,0.020791676,964,0.758457907
36005021000,NYC,11937,32813,15804,,362754.3321,0,0.577575297,0.341685649,0.18659833,15804,0.043566675,4965,0.75847846
36081037700,NYC,2631,27708,3579,,148309.0859,0,0.266275496,0.69488684,0.266275496,3579,0.024132035,680,0.758928571
36081026600,NYC,1371,16010,1771,,165956.4245,0,0.92998306,0,0,1771,0.010671476,605,0.759096612
36005046000,NYC,2120,30802,2746,,278502.7267,0,0.815003642,0.151857247,0.117989803,2746,0.009859868,683,0.759733037
36047008000,NYC,3342,26902,4360,,136097.4822,0.086697248,0,0.803440367,0.386009174,4360,0.032035861,1031,0.759764186
36047053700,NYC,1100,16750,2059,,161388.8474,0,0,0,0.942204954,2059,0.012758007,272,0.759776536
36047049700,NYC,1938,35990,2238,,168247.1198,0,0,0,0.81054513,2238,0.013301862,851,0.759821429
36081037900,NYC,3415,32451,4631,,196947.152,0,0.206003023,0.757503779,0.304253941,4631,0.023513922,893,0.76
36081046600,NYC,2416,51979,2831,,233596.4977,0.244083363,0.303779583,0.166372307,0.319321794,2831,0.012119189,985,0.760030864
36047059300,NYC,1988,35208,2489,,185492.8492,0,0,0.278023303,0.771795902,2489,0.013418307,678,0.760089686
36081077300,NYC,1751,59605,2090,,144736.3208,0.154066986,0,0,0.7,2090,0.014440052,746,0.760448522
36047027900,NYC,2782,19551,3791,,166108.1602,0,0.918754946,0,0,3791,0.022822479,1077,0.76059322
36085031901,NYC,2054,26821,3262,,383577.0499,0,0.611587983,0.304107909,0.162170448,3262,0.008504158,766,0.760675273
36061011800,NYC,7864,85223,8605,,179003.967,0.062289367,0,0,0.907844277,8605,0.04807156,4104,0.760986464
36047054200,NYC,3198,32083,4391,,185151.3899,0,0,0.120929173,0.909360055,4391,0.023715728,1179,0.761136217
36047007700,NYC,3557,44444,4000,,387684.3027,0,0,0,0.756,4000,0.010317673,1479,0.761585994
36047022000,NYC,2957,24846,4452,,198795.9388,0,0,0,0.817160827,4452,0.022394824,1012,0.762048193
36047049200,NYC,2559,30926,3346,,172310.0861,0.158696952,0.277943814,0.141063957,0.393305439,3346,0.01941848,869,0.762280702
36047039500,NYC,2697,20417,3542,,162672.4899,0,0.378035008,0.581309994,0.207509881,3542,0.021773811,879,0.762359063
36047007600,NYC,3324,31573,4440,,138951.8382,0.116441441,0,0.759234234,0.339414414,4440,0.031953518,1024,0.762472077
36047117800,NYC,1135,35625,1627,,137639.221,0,0,0.519975415,0,1627,0.011820759,366,0.7625
36061021100,NYC,9076,34940,10726,,226612.1327,0.111318292,0.288178258,0.272515383,0.424202872,10726,0.047331976,3442,0.762516615
36047024300,NYC,2968,23358,4022,,156894.1929,0,0.842864247,0.132272501,0,4022,0.025635111,1214,0.762562814
36061007800,NYC,7048,70174,7471,,174382.9846,0.140944987,0,0.056752777,0.784767769,7471,0.042842483,3658,0.762877998
36047053400,NYC,3359,23955,4612,,165041.1953,0.210754553,0.101474415,0.081309627,0.639202082,4612,0.027944538,1041,0.76375642
36061028100,NYC,2194,48433,2539,,60336.30901,0,0,0.159905475,0.822371012,2539,0.042080797,1026,0.763961281
36061019702,NYC,1794,26029,2355,,45520.71272,0,0.545647558,0.33163482,0.211889597,2355,0.051734691,761,0.764056225
36061008700,NYC,4430,56939,4626,,163835.2389,0,0,0.145265888,0.833981842,4626,0.028235684,2352,0.764629389
36081046500,NYC,3533,43867,4398,,121889.7185,0.156207367,0,0.770577535,0.471805366,4398,0.036081796,832,0.764705882
36061017900,NYC,8272,59637,9497,,136473.8553,0.068232073,0.080025271,0.147730862,0.767400232,9497,0.06958842,4068,0.765093098
36061010602,NYC,3462,76416,3949,,139154.3402,0.131678906,0,0,0.801468726,3949,0.028378561,1678,0.765161879
36081028700,NYC,5572,37895,6545,,198263.7598,0.182734912,0,0.41894576,0.595416348,6545,0.03301158,2148,0.765229783
36047082600,NYC,4709,36866,6051,,202490.784,0,0.865972567,0,0,6051,0.029882841,1555,0.765255906
36081010300,NYC,4088,37413,4847,,263405.8292,0.141737157,0,0.179698783,0.687229214,4847,0.018401263,1591,0.765271765
36081023600,NYC,2201,40230,2817,,173440.6288,0.30457934,0,0.332268371,0.27085552,2817,0.016241869,571,0.76541555
36081014700,NYC,2788,44125,3219,,139574.3028,0,0,0,0.770736253,3219,0.023062985,1053,0.765818182
36061014402,NYC,5842,67055,6508,,162933.8866,0.072372465,0,0,0.892286417,6508,0.039942581,3015,0.766006098
36047020500,NYC,1984,45256,2449,,157112.4143,0,0.621478154,0,0.247856268,2449,0.015587565,888,0.766177739
36081016100,NYC,2579,45383,3030,,107676.5839,0.218481848,0,0.364356436,0.44950495,3030,0.028139823,705,0.766304348
36047022600,NYC,1865,22316,2560,,160842.4467,0.196484375,0,0.49453125,0.390234375,2560,0.015916197,496,0.766615147
36047011700,NYC,2237,30833,2874,,205094.9517,0,0,0.533402923,0.465553236,2874,0.014013022,795,0.766634523
36061003900,NYC,3546,47083,4281,,271441.783,0,0,0,0.842560149,4281,0.015771338,1683,0.766742597
36047119600,NYC,3531,29188,5154,,299634.7339,0,0.470120295,0.382615444,0.102056655,5154,0.017200943,1173,0.767168084
36047038700,NYC,2640,22338,3581,,194833.4669,0,0.888020106,0.139905054,0,3581,0.018379799,1017,0.76754717
36047009400,NYC,3638,28822,4855,,148511.1642,0.333470649,0,0.265499485,0.442018538,4855,0.032691145,1124,0.767759563
36081027700,NYC,7570,38074,9360,,162734.1644,0.177350427,0,0.649465812,0.471474359,9360,0.057517117,2232,0.767801858
36047036700,NYC,1130,20714,1649,,188990.6492,0,0.494238933,0.567010309,0,1649,0.008725299,381,0.768145161
36047037400,NYC,7879,37924,9211,,507854.5227,0.096515036,0,0,0.870263815,9211,0.018137084,3159,0.7682393
36081003900,NYC,1102,32097,1499,,151113.6458,0,0,0.509673115,0.400933956,1499,0.009919687,315,0.768292683
36047086800,NYC,2576,33317,3438,,171464.6062,0,0.935427574,0,0,3438,0.020050785,902,0.768313458
36047017900,NYC,2749,38750,3442,,164906.8994,0,0.712376525,0.160081348,0,3442,0.020872383,973,0.76916996
36047077000,NYC,2395,41775,3071,,163920.0407,0,0.730055357,0.112666884,0,3071,0.018734744,804,0.76937799
36047006200,NYC,2529,34576,3062,,166070.8172,0.126061398,0,0.118876551,0.721097322,3062,0.018437917,985,0.76953125
36047004900,NYC,2230,62344,2575,,100376.9509,0,0,0,0.697087379,2575,0.0256533,749,0.769784173
36081079700,NYC,9793,37897,11887,,398094.7958,0.630100109,0.052578447,0.136703962,0.196012451,11887,0.029859722,3423,0.77007874
36047023800,NYC,3219,23393,4694,,169761.6796,0,0,0,0.923519386,4694,0.027650528,1126,0.771232877
36047018100,NYC,3525,48731,3945,,166735.6089,0,0.564765526,0,0.334347275,3945,0.023660213,1647,0.771428571
36047025200,NYC,3729,29470,4644,,177360.9042,0.254521964,0,0.098191214,0.648794143,4644,0.026183899,1413,0.771709448
36047010000,NYC,4635,29976,6271,,152774.8055,0.304417158,0,0.496890448,0.303460373,6271,0.041047344,1383,0.771763393
36047025300,NYC,1721,27955,2538,,159342.587,0,0.84357762,0.181245075,0,2538,0.015927945,701,0.772026432
36061019900,NYC,8160,49750,9101,,140728.8161,0.144819251,0.069992309,0.124491814,0.705636743,9101,0.064670479,2870,0.77212806
36047050100,NYC,2246,35000,2662,,174536.811,0,0,0.261081893,0.778737791,2662,0.015251797,993,0.772161742
36047024000,NYC,3330,27930,4772,,170882.1828,0,0,0,0.924559933,4772,0.027925673,1146,0.772237197
36081011300,NYC,4370,33279,5256,,168082.3005,0.209474886,0,0.238013699,0.627283105,5256,0.031270395,1554,0.773134328
36047004300,NYC,2701,56429,2918,,165621.1074,0,0,0.27176148,0.566826594,2918,0.017618527,823,0.773496241
36047078600,NYC,3495,33822,4469,,173728.338,0,0.789662117,0,0,4469,0.02572407,1339,0.773541306
36005009200,NYC,3702,36589,4989,,333840.8549,0.111244738,0.143315294,0.597514532,0.291842053,4989,0.014944246,1401,0.774033149
36047045600,NYC,1872,34076,2312,,158743.6282,0,0,0,0.862889273,2312,0.014564364,686,0.774266366
36005026602,NYC,4408,35248,5266,,324167.6552,0,0,0.262818078,0.806304596,5266,0.016244681,1994,0.774368932
36047002902,NYC,483,27159,639,,69669.36969,0,0.771517997,0,0,639,0.009171893,182,0.774468085
36081026300,NYC,4954,33838,6003,,201400.324,0.421455939,0,0.412960187,0.327169748,6003,0.029806308,1566,0.774480712
36047058200,NYC,2337,24738,2994,,158275.8925,0.242818971,0,0,0.620574482,2994,0.018916336,794,0.774634146
36047056700,NYC,3066,37835,3557,,172490.1596,0,0,0.123980883,0.847062131,3557,0.020621466,1128,0.774725275
36047023100,NYC,2260,35260,2787,,158787.6378,0,0.767491927,0,0,2787,0.017551744,938,0.775206612
36061002602,NYC,3243,33100,3781,,103201.3221,0.139645596,0,0.270827823,0.548532134,3781,0.036637128,1380,0.775280899
36047026900,NYC,2087,26905,2750,,131821.033,0,0.916,0,0,2750,0.020861618,907,0.775876818
36061008900,NYC,4952,55198,5320,,163885.463,0,0,0.181203008,0.772932331,5320,0.032461696,2395,0.776337115
36047033900,NYC,3624,37519,4704,,185415.8264,0,0.947278912,0,0,4704,0.025370003,1372,0.776457272
36047005800,NYC,2873,41522,3308,,192522.5929,0,0,0,0.758766626,3308,0.017182399,1230,0.776515152
36047043900,NYC,2696,28092,3733,,197419.1568,0,0.145995178,0.780873292,0.213501205,3733,0.018909006,817,0.77661597
36047079200,NYC,2785,24878,3843,,223177.9336,0,0.867030965,0,0,3843,0.017219444,985,0.77681388
36047053000,NYC,2674,30571,3522,,167797.481,0.224872232,0,0,0.646791596,3522,0.020989588,899,0.777009507
36005007500,NYC,3340,20813,4688,,225973.818,0,0.363481229,0.664675768,0.193899317,4688,0.020745766,1217,0.777635783
36005013900,NYC,384,21685,606,,182825.0856,0,0,0,0,606,0.003314644,154,0.777777778
36005026300,NYC,5937,26343,7978,,165186.2127,0,0.291677112,0.590373527,0.275758335,7978,0.048297009,2217,0.777894737
36047036001,NYC,3130,19539,3464,,93904.15574,0,0,0,0.931581986,3464,0.036888676,1440,0.777957861
36047113000,NYC,2408,18333,3544,,190457.1894,0,0.792042889,0.230248307,0,3544,0.018607856,912,0.77882152
36005043200,NYC,1875,31327,2609,,159133.5761,0,0.62054427,0.188194711,0.198926792,2609,0.016395032,796,0.778864971
36047043500,NYC,3032,22056,4494,,151414.5978,0,0.258789497,0.692478861,0.119270138,4494,0.029680097,951,0.779508197
36047039300,NYC,2068,23456,2816,,186252.6635,0,0.351207386,0.649147727,0.149147727,2816,0.015119247,693,0.779527559
36047033700,NYC,3479,30763,4541,,200222.129,0,0.629376789,0,0.281215591,4541,0.022679811,1118,0.779637378
36047038500,NYC,2560,23750,3628,,175326.595,0,0.924476295,0,0,3628,0.02069281,1084,0.779856115
36005020400,NYC,2123,34024,2884,,128309.4181,0.100901526,0,0.57073509,0.430651872,2884,0.022476916,795,0.780176644
36047023000,NYC,2646,22984,4163,,152157.0269,0,0,0.249099207,0.832332453,4163,0.027359893,885,0.78042328
36061009100,NYC,4351,58381,4553,,180988.4242,0,0,0,0.776191522,4553,0.025156305,2285,0.780662795
36047010400,NYC,4396,24574,5530,,151452.8667,0.708679928,0,0.102169982,0.220614828,5530,0.03651301,1298,0.780986763
36061018100,NYC,7999,53222,9082,,138009.7542,0,0.198304338,0.169345959,0.652389342,9082,0.065806943,3682,0.781077641
36005039200,NYC,1170,32440,1604,,98371.17853,0,0.680174564,0.238154613,0,1604,0.016305589,432,0.78119349
36081058700,NYC,2648,35589,3304,,145500.8216,0,0,0.257566586,0.768765133,3304,0.022707776,1039,0.781203008
36047055000,NYC,2891,29148,3572,,177773.7351,0,0,0,0.882138858,3572,0.020092957,1105,0.781471004
36081146700,NYC,2329,52280,2846,,373173.7642,0.2037948,0,0.126844694,0.720309206,2846,0.007626474,1031,0.781652767
36047037500,NYC,2052,20510,2798,,172984.1246,0,0.805932809,0,0,2798,0.016174895,738,0.781779661
36061009000,NYC,7185,80953,7599,,177625.3909,0.165021713,0,0,0.752730622,7599,0.042781046,3784,0.781818182
36047028400,NYC,3134,30727,3868,,158306.9318,0.193381593,0,0.131851086,0.725698035,3868,0.024433548,1126,0.782487839
36047041100,NYC,2015,17750,2857,,133204.8332,0,0.596779839,0.377668883,0,2857,0.021448171,738,0.782608696
36047040100,NYC,2099,21029,3227,,160531.7698,0,0.684226836,0.398822436,0,3227,0.02010194,749,0.782654127
36081025900,NYC,2751,36091,3362,,192913.4822,0.428316478,0,0.357822725,0.345032719,3362,0.017427501,858,0.782846715
36081022001,NYC,4738,43177,5756,,310484.9632,0.160528145,0.130298819,0.25399583,0.518241835,5756,0.01853874,2059,0.782889734
36005040900,NYC,2953,41147,3742,,1194375.648,0,0.577765901,0.14323891,0.316942811,3742,0.003133018,1157,0.783344617
36047043200,NYC,3185,28631,3860,,148129.5799,0.290932642,0,0.168134715,0.618134715,3860,0.026058266,1127,0.783727399
36005027900,NYC,5760,40308,7182,,280843.5541,0.072542467,0.150236703,0.398913952,0.534530771,7182,0.025572957,2175,0.783783784
36047091600,NYC,2814,23967,4073,,208045.3641,0,0.819788853,0.12496931,0,4073,0.019577461,970,0.784155214
36047014300,NYC,2897,31771,3712,,217606.457,0,0,0.621767241,0.569234914,3712,0.017058317,1042,0.784638554
36047080200,NYC,3723,31919,4817,,182672.97,0,0.871911978,0,0,4817,0.026369528,1379,0.785307517
36047009800,NYC,4456,28594,6121,,154825.4332,0.202254534,0,0.679300768,0.301584708,6121,0.039534848,1294,0.785670917
36081057900,NYC,1273,32625,1660,,73420.5347,0,0,0.290361446,0.748192771,1660,0.022609478,470,0.785953177
36047029600,NYC,4399,34824,5343,,212691.5818,0,0,0.113793749,0.779711772,5343,0.025120881,1609,0.786028334
36047048200,NYC,4121,22265,5310,,189617.7903,0.214877589,0.096798493,0.117514124,0.593032015,5310,0.028003702,1510,0.786048933
36047112600,NYC,2432,21738,3588,,168746.0038,0,0.682831661,0.285953177,0,3588,0.021262726,928,0.786440678
36047027800,NYC,2228,24730,2623,,164551.3167,0,0,0,0.757529546,2623,0.015940316,897,0.786842105
36081055500,NYC,1670,30938,2235,,156543.927,0,0,0.645190157,0.332885906,2235,0.014277143,522,0.787330317
36005021200,NYC,3897,34444,5232,,100203.379,0.120412844,0.506689602,0.351490826,0.176223242,5232,0.052213808,1703,0.787696577
36061014602,NYC,7445,70370,8174,,107111.5077,0.074626866,0,0,0.855762173,8174,0.076312995,4026,0.788021139
36061019500,NYC,6976,56196,8067,,136104.0745,0.076608405,0.063592414,0.293169704,0.666790628,8067,0.059270819,2964,0.788088274
36005026601,NYC,2448,31480,2906,,180642.2385,0,0,0.180660702,0.849621473,2906,0.016087046,1087,0.788252357
36081044300,NYC,6499,31361,8347,,412068.1439,0.271115371,0.141607763,0.499700491,0.250509165,8347,0.020256358,2036,0.788841534
36005041800,NYC,2604,42481,3564,,179810.7035,0,0.447250281,0.249438833,0.194725028,3564,0.019820845,998,0.788932806
36085003900,NYC,1959,48271,2432,,571751.4525,0,0,0.206003289,0.633223684,2432,0.004253597,823,0.78906999
36047114000,NYC,692,17750,812,,125844.0802,0,0,0.582512315,0,812,0.006452429,161,0.789215686
36061017300,NYC,7871,71969,8966,,181463.178,0,0.081864823,0.15804149,0.789092126,8966,0.049409473,4046,0.789463415
36047024500,NYC,2738,24352,3555,,163834.8834,0,0.833755274,0,0,3555,0.021698676,1172,0.789757412
36047008200,NYC,2995,28648,4072,,133212.6128,0,0,0.773575639,0.478634578,4072,0.030567676,997,0.790642347
36047082400,NYC,3403,31193,4448,,217880.6441,0,0.87567446,0,0,4448,0.020414847,1208,0.791093648
36061016100,NYC,6155,69262,6710,,151801.047,0,0,0,0.879433681,6710,0.044202594,3365,0.791392286
36047051800,NYC,2914,40833,3722,,207781.7518,0,0.553734551,0.126276196,0.235088662,3722,0.017913026,1036,0.79204893
36061006800,NYC,6430,52442,6753,,174184.6511,0.102028728,0,0.07611432,0.79253665,6753,0.038769202,3459,0.792076941
36081027800,NYC,1623,22528,2278,,179651.6103,0,0.888059701,0,0,2278,0.012680098,631,0.792713568
36081076902,NYC,1180,47105,1383,,102179.1782,0,0,0,0.684020246,1383,0.013535047,528,0.792792793
36005012101,NYC,1942,21424,2802,,117543.5951,0,0.278729479,0.770877944,0.203426124,2802,0.023837964,657,0.793478261
36081018900,NYC,2935,38000,3547,,220488.5547,0.285029602,0,0.362277981,0.484352974,3547,0.016087003,1113,0.793865906
36047117000,NYC,1167,18250,1768,,154308.587,0,0.248868778,0.686085973,0,1768,0.011457561,386,0.794238683
36047048300,NYC,789,43750,1027,,418336.8682,0,0,0.792599805,0,1027,0.002454959,228,0.794425087
36047019500,NYC,3344,42587,3970,,135203.632,0,0.539546599,0.159193955,0.261209068,3970,0.029363117,1462,0.794565217
36047012902,NYC,1842,55625,2097,,130470.7314,0,0.233190272,0,0.674296614,2097,0.01607257,790,0.794768612
36047087401,NYC,2436,23311,3220,,133725.349,0,0.874534161,0,0,3220,0.024079204,1031,0.794911334
36047085600,NYC,2991,33796,3835,,160888.0718,0,0.881355932,0,0,3835,0.023836447,1140,0.794979079
36047057100,NYC,4427,35282,5083,,173536.0764,0,0,0,0.922093252,5083,0.029290739,1608,0.795252226
36047013000,NYC,3760,36496,4761,,176437.4727,0.164461248,0,0.212770426,0.612266331,4761,0.026984064,1470,0.795454545
36047028900,NYC,2377,20461,3392,,164994.6202,0,0.661556604,0.33254717,0,3392,0.020558246,934,0.795570698
36047088800,NYC,3049,30299,4124,,201615.1054,0,0.888215325,0,0,4124,0.020454817,1152,0.79558011
36061007400,NYC,3451,76804,3712,,169927.4077,0,0,0,0.800377155,3712,0.021844622,1701,0.795603368
36081040100,NYC,5047,36517,6622,,204174.5149,0.104349139,0,0.822863183,0.448051948,6622,0.032433039,1269,0.795611285
36047052000,NYC,3288,34677,4521,,199200.5785,0.210794072,0.278478213,0.200176952,0.222295952,4521,0.022695717,1138,0.795804196
36061007200,NYC,7833,75097,8111,,171820.3291,0.099864382,0,0,0.843299223,8111,0.047206288,3917,0.795814709
36081011500,NYC,3167,36684,3625,,240875.2779,0,0,0.17737931,0.64,3625,0.015049282,1229,0.795984456
36047027300,NYC,2316,29883,3115,,148526.5895,0,0.892455859,0,0,3115,0.020972676,984,0.796116505
36047009000,NYC,1839,29338,2445,,100928.6281,0.191411043,0,0.617586912,0.365235174,2445,0.024225039,602,0.796296296
36047029400,NYC,1942,40227,2277,,81995.64979,0.247694335,0,0,0.684233641,2277,0.027769766,473,0.796296296
36047026500,NYC,2512,24977,3717,,161129.0204,0,0.906107076,0,0,3717,0.02306847,982,0.796431468
36081018500,NYC,6554,38482,7729,,195573.0905,0.205330573,0,0.340276879,0.540302756,7729,0.039519752,2570,0.797146402
36005037700,NYC,1962,13945,2865,,231945.2119,0,0.330191972,0.682722513,0.219546248,2865,0.012352055,802,0.7972167
36081015300,NYC,2201,40665,2511,,125792.6621,0,0,0.223815213,0.592194345,2511,0.019961419,850,0.797373358
36061018300,NYC,8111,53229,9112,,149312.3054,0.070895522,0.082309043,0.207309043,0.704455663,9112,0.06102645,3973,0.797630998
36081015500,NYC,2140,39864,2614,,149605.6696,0.164116297,0,0.241009946,0.568094874,2614,0.0174726,793,0.79778672
36047002000,NYC,1119,26813,1559,,155652.3781,0,0,0.833867864,0.377164849,1559,0.010015909,367,0.797826087
36081024900,NYC,4300,36526,5095,,192899.8285,0.346418057,0,0.251226693,0.484003925,5095,0.026412673,1595,0.797898949
36081093800,NYC,3783,37902,4345,,766041.7532,0,0,0.113693901,0.831760644,4345,0.005672015,1522,0.798112218
36047022200,NYC,3169,25919,4719,,175315.5815,0,0,0,0.857596949,4719,0.026917174,1032,0.798143852
36047120800,NYC,5998,30568,8413,,479112.3197,0,0.791631998,0.199096636,0.076310472,8413,0.017559557,2291,0.79825784
36081008300,NYC,2382,35781,3118,,191231.2745,0,0,0.508980115,0.456703015,3118,0.016304864,843,0.798295455
36047079000,NYC,4371,32310,5908,,186890.848,0,0.895734597,0,0,5908,0.031612035,1494,0.798503474
36061011000,NYC,6273,68417,6793,,174764.6574,0,0,0,0.899308111,6793,0.038869415,3463,0.798662362
